# wavenlength / nm,    wavenumber / 10^3 cm-1, norm. transient absorption
4.682090559273523240e+02,2.135798074258437040e+01,2.511076212165978122e-02
4.691562354580038914e+02,2.131486111494971425e+01,1.894265375361475420e-02
4.701034149886555156e+02,2.127191524494949348e+01,1.794067854537759535e-02
4.710505945193070829e+02,2.122914208441812534e+01,1.761782333722329216e-02
4.719977740499585934e+02,2.118654059360362751e+01,3.675102003795657768e-03
4.729449535806101608e+02,2.114410974108336561e+01,2.796527468956893758e-03
4.738921331112617281e+02,2.110184850368084142e+01,-2.484325407204393370e-03
4.748393126419132386e+02,2.105975586638341213e+01,-6.521073120228003395e-03
4.757864921725648628e+02,2.101783082226105037e+01,-8.932169224249126432e-03
4.767336717032163733e+02,2.097607237238605293e+01,-1.336027301138661277e-02
4.776808512338680544e+02,2.093447952575368021e+01,-1.668942214909521077e-02
4.786280307645195080e+02,2.089305129920379756e+01,-1.992149404847045127e-02
4.795752102951710754e+02,2.085178671734336575e+01,-2.506876084317074052e-02
4.805223898258225859e+02,2.081068481246992619e+01,-1.749613500658543305e-02
4.814695693564742101e+02,2.076974462449592806e+01,-3.167558502094963008e-02
4.824167488871257774e+02,2.072896520087399708e+01,-2.507268728236101279e-02
4.833639284177772879e+02,2.068834559652303895e+01,-3.840092376698425736e-02
4.843111079484289121e+02,2.064788487375522763e+01,-3.813129537328064506e-02
4.852582874790804226e+02,2.060758210220387454e+01,-3.809061904787316988e-02
4.862054670097319899e+02,2.056743635875208653e+01,-4.348426434236953020e-02
4.871526465403835005e+02,2.052744672746231203e+01,-4.203880629396988811e-02
4.880998260710350678e+02,2.048761229950666163e+01,-3.895222220054743445e-02
4.890470056016866920e+02,2.044793217309806721e+01,-4.565140520721807510e-02
4.899941851323382025e+02,2.040840545342224388e+01,-4.522513589336048245e-02
4.909413646629897130e+02,2.036903125257040159e+01,-4.717241698279683176e-02
4.918885441936413372e+02,2.032980868947277031e+01,-5.458298379184194082e-02
4.928357237242928477e+02,2.029073688983289259e+01,-4.868795767623951276e-02
4.937829032549444719e+02,2.025181498606263375e+01,-4.737081880142944568e-02
4.947300827855959824e+02,2.021304211721800215e+01,-5.545970490126063412e-02
4.956772623162476066e+02,2.017441742893562306e+01,-5.807134949527931189e-02
