# time delay / ns, fit / counts
4.952392299999999636e+01,1.277391168555532062e+02
4.962141100000000904e+01,1.275448717460115660e+02
4.971889900000000750e+01,1.273509524056365905e+02
4.981638700000000597e+01,1.271573578496192880e+02
4.991387500000000443e+01,1.269640871031892999e+02
5.001136400000000037e+01,1.267711372239056260e+02
5.010885199999999884e+01,1.265785112149665537e+02
5.020633999999999730e+01,1.263862061498861920e+02
5.030382799999999577e+01,1.261942210924232768e+02
5.040131600000000844e+01,1.260025551155765129e+02
5.049880400000000691e+01,1.258112073014331855e+02
5.059629200000000537e+01,1.256201767410201882e+02
5.069378000000000384e+01,1.254294625341579206e+02
5.079126800000000230e+01,1.252390637893165604e+02
5.088875600000000077e+01,1.250489796234750486e+02
5.098624399999999923e+01,1.248592091619822781e+02
5.108373199999999770e+01,1.246697515384209538e+02
5.118121999999999616e+01,1.244806058944735838e+02
5.127870800000000884e+01,1.242917713797910295e+02
5.137619600000000730e+01,1.241032471518633713e+02
5.147368400000000577e+01,1.239150323758926930e+02
5.157117200000000423e+01,1.237271262246684813e+02
5.166866000000000270e+01,1.235395278784449999e+02
5.176614800000000116e+01,1.233522365248208530e+02
5.186363599999999963e+01,1.231652513586206510e+02
5.196112399999999809e+01,1.229785715817786951e+02
5.205861199999999656e+01,1.227921964032247217e+02
5.215609999999999502e+01,1.226061250387716939e+02
5.225358800000000770e+01,1.224203567110054820e+02
5.235107600000000616e+01,1.222348906491765490e+02
5.244856400000000463e+01,1.220497260890933262e+02
5.254605300000000057e+01,1.218648603782851012e+02
5.264354099999999903e+01,1.216802965579030342e+02
5.274102899999999750e+01,1.214960319849955823e+02
5.283851699999999596e+01,1.213120659205753356e+02
5.293600500000000864e+01,1.211283976317076707e+02
5.303349300000000710e+01,1.209450263914150554e+02
5.313098100000000557e+01,1.207619514785827732e+02
5.322846900000000403e+01,1.205791721778664680e+02
5.332595700000000249e+01,1.203966877796012511e+02
5.342344500000000096e+01,1.202144975797123863e+02
5.352093299999999942e+01,1.200326008796275516e+02
5.361842099999999789e+01,1.198509969861904665e+02
5.371590899999999635e+01,1.196696852115763932e+02
5.381339700000000903e+01,1.194886648732086485e+02
5.391088500000000749e+01,1.193079352936769908e+02
5.400837300000000596e+01,1.191274958006570586e+02
5.410586100000000442e+01,1.189473457268314860e+02
5.420334900000000289e+01,1.187674844098122833e+02
5.430083700000000135e+01,1.185879111920644817e+02
5.439832499999999982e+01,1.184086254208313704e+02
5.449581299999999828e+01,1.182296264480606141e+02
5.459330099999999675e+01,1.180509136303321753e+02
5.469078899999999521e+01,1.178724863287869482e+02
5.478827700000000789e+01,1.176943439090570394e+02
5.488576500000000635e+01,1.175164857411971724e+02
5.498325300000000482e+01,1.173389111996170300e+02
5.508074200000000076e+01,1.171616178458659618e+02
5.517822999999999922e+01,1.169846087000579473e+02
5.527571799999999769e+01,1.168078813292258360e+02
5.537320599999999615e+01,1.166314351245481618e+02
5.547069400000000883e+01,1.164552694812384033e+02
5.556818200000000729e+01,1.162793837984842469e+02
5.566567000000000576e+01,1.161037774793878299e+02
5.576315800000000422e+01,1.159284499309071776e+02
5.586064600000000269e+01,1.157534005637984791e+02
5.595813400000000115e+01,1.155786287925595843e+02
5.605562199999999962e+01,1.154041340353742129e+02
5.615310999999999808e+01,1.152299157140573413e+02
5.625059799999999655e+01,1.150559732540014579e+02
5.634808600000000922e+01,1.148823060841236554e+02
5.644557400000000769e+01,1.147089136368139037e+02
5.654306200000000615e+01,1.145357953478838908e+02
5.664055000000000462e+01,1.143629506565169578e+02
5.673803800000000308e+01,1.141903790052188299e+02
5.683552600000000155e+01,1.140180798397692570e+02
5.693301400000000001e+01,1.138460526091744214e+02
5.703050199999999847e+01,1.136742967656201273e+02
5.712798999999999694e+01,1.135028117644259567e+02
5.722547799999999540e+01,1.133315970640000927e+02
5.732296600000000808e+01,1.131606521257949112e+02
5.742045400000000654e+01,1.129899764142634524e+02
5.751794200000000501e+01,1.128195693968165045e+02
