# time delay / ns, fit / counts
9.112559999999998439e+00,5.376467067380541494e+02
9.124774999999999636e+00,5.354662973850598746e+02
9.136990999999998309e+00,5.332947576197009312e+02
9.149205999999999506e+00,5.311324054254490648e+02
9.161421000000000703e+00,5.289790252884906749e+02
9.173635999999998347e+00,5.268345799818603155e+02
9.185850999999999544e+00,5.246990324330528210e+02
9.198066999999998217e+00,5.225721719805961811e+02
9.210281999999999414e+00,5.204543100654692580e+02
9.222497000000000611e+00,5.183452356080434811e+02
9.234711999999998255e+00,5.162449121472964180e+02
9.246928000000000480e+00,5.141531324964395253e+02
9.259143000000001678e+00,5.120702029594926898e+02
9.271357999999999322e+00,5.099959159384110876e+02
9.283573000000000519e+00,5.079302355735646302e+02
9.295788000000001716e+00,5.058731261541140043e+02
9.308004000000000389e+00,5.038243847561297457e+02
9.320219000000001586e+00,5.017843113814411140e+02
9.332433999999999230e+00,4.997527027033227114e+02
9.344649000000000427e+00,4.977295235999540068e+02
9.356864999999999100e+00,4.957145744944684225e+02
9.369080000000000297e+00,4.937081504404134762e+02
9.381295000000001494e+00,4.917100514647689806e+02
9.393509999999999138e+00,4.897202430250217162e+02
9.405726000000001363e+00,4.877385288361576272e+02
9.417940999999999008e+00,4.857651990850629886e+02
9.430156000000000205e+00,4.838000570971050252e+02
9.442371000000001402e+00,4.818430688995206310e+02
9.454585999999999046e+00,4.798942006605070674e+02
9.466802000000001271e+00,4.779532601336036919e+02
9.479016999999998916e+00,4.760205315351174136e+02
9.491232000000000113e+00,4.740958222369852706e+02
9.503447000000001310e+00,4.721790989654319901e+02
9.515662999999999982e+00,4.702701726449449779e+02
9.527878000000001180e+00,4.683693228039161340e+02
9.540092999999998824e+00,4.664763599915251575e+02
9.552308000000000021e+00,4.645912514828185067e+02
9.564523999999998694e+00,4.627138113209280732e+02
9.576738999999999891e+00,4.608443144236564422e+02
9.588954000000001088e+00,4.589825744650171373e+02
9.601168999999998732e+00,4.571285592598292737e+02
9.613383999999999929e+00,4.552822367564533579e+02
9.625599999999998602e+00,4.534434248240737588e+02
9.637814999999999799e+00,4.516123927240741978e+02
9.650030000000000996e+00,4.497889579641154114e+02
9.662244999999998640e+00,4.479730890212247232e+02
9.674461000000000865e+00,4.461646067686811534e+02
9.686675999999998510e+00,4.443637760266274199e+02
9.698890999999999707e+00,4.425704173127822401e+02
9.711106000000000904e+00,4.407844996241183821e+02
9.723320999999998548e+00,4.390059920862466925e+02
9.735537000000000774e+00,4.372347192579692319e+02
9.747751999999998418e+00,4.354709405107678322e+02
9.759966999999999615e+00,4.337144800552002266e+02
9.772182000000000812e+00,4.319653075261241497e+02
9.784397999999999485e+00,4.302232503761005660e+02
9.796613000000000682e+00,4.284885636984918165e+02
9.808827999999998326e+00,4.267610746033582814e+02
9.821042999999999523e+00,4.250407532264048882e+02
9.833258999999998196e+00,4.233274298662196884e+02
9.845473999999999393e+00,4.216213554086115778e+02
9.857689000000000590e+00,4.199223598153166108e+02
9.869903999999998234e+00,4.182304137146277299e+02
9.882118999999999431e+00,4.165454878567062451e+02
9.894335000000001656e+00,4.148674160317371502e+02
9.906549999999999301e+00,4.131964439635682425e+02
9.918765000000000498e+00,4.115324051124631524e+02
9.930980000000001695e+00,4.098752707110355686e+02
9.943196000000000367e+00,4.082248772909640024e+02
9.955411000000001565e+00,4.065814665230839751e+02
9.967625999999999209e+00,4.049448746145950508e+02
9.979841000000000406e+00,4.033150732726047067e+02
9.992056000000001603e+00,4.016920343216146421e+02
1.000427200000000028e+01,4.000755976566545655e+02
1.001648700000000147e+01,3.984659999761958034e+02
1.002870199999999912e+01,3.968630808574660591e+02
1.004091700000000031e+01,3.952668125896974516e+02
1.005313299999999899e+01,3.936770377087192969e+02
1.006534800000000018e+01,3.920939890088574202e+02
1.007756300000000138e+01,3.905175087133802094e+02
1.008977799999999903e+01,3.889475695685865730e+02
1.010199400000000125e+01,3.873840167075457543e+02
1.011420899999999889e+01,3.858270790848352476e+02
1.012642400000000009e+01,3.842766015261188954e+02
1.013863900000000129e+01,3.827325572272230261e+02
1.015085399999999893e+01,3.811949194951905611e+02
1.016307000000000116e+01,3.796635366494685968e+02
1.017528499999999880e+01,3.781386329339074450e+02
1.018750000000000000e+01,3.766200563668739960e+02
1.019971500000000120e+01,3.751077806956890868e+02
1.021193099999999987e+01,3.736016567416467069e+02
1.022414600000000107e+01,3.721019050498784395e+02
1.023636099999999871e+01,3.706083761455642502e+02
1.024857599999999991e+01,3.691210442090398374e+02
1.026079199999999858e+01,3.676397625221787848e+02
1.027300699999999978e+01,3.661647479924034201e+02
1.028522200000000097e+01,3.646958536103566644e+02
1.029743699999999862e+01,3.632330539822495439e+02
1.030965199999999982e+01,3.617763238196559996e+02
1.032186799999999849e+01,3.603255194231671226e+02
1.033408299999999969e+01,3.588808532373468552e+02
1.034629800000000088e+01,3.574421812775474905e+02
1.035851299999999853e+01,3.560094786724559981e+02
1.037072900000000075e+01,3.545826040928643010e+02
1.038294399999999840e+01,3.531617664792411801e+02
1.039515899999999959e+01,3.517468242218449177e+02
1.040737400000000079e+01,3.503377528595943318e+02
1.041958899999999844e+01,3.489345280329022216e+02
1.043180500000000066e+01,3.475370113204013478e+02
1.044401999999999830e+01,3.461454073636215867e+02
1.045623499999999950e+01,3.447595774664341093e+02
1.046845000000000070e+01,3.433794976710430547e+02
1.048066599999999937e+01,3.420050318392281952e+02
1.049288100000000057e+01,3.406363812371251925e+02
1.050509599999999821e+01,3.392734094562846963e+02
1.051731099999999941e+01,3.379160929340735038e+02
1.052952700000000164e+01,3.365642977777587248e+02
1.054174199999999928e+01,3.352182219337589117e+02
1.055395700000000048e+01,3.338777312435675526e+02
1.056617200000000167e+01,3.325428025331988238e+02
1.057838699999999932e+01,3.312134127248206141e+02
1.059060300000000154e+01,3.298894306805344740e+02
1.060281799999999919e+01,3.285710502740226957e+02
1.061503300000000038e+01,3.272581401070826246e+02
1.062724800000000158e+01,3.259506774825319440e+02
1.063946400000000025e+01,3.246485334254843451e+02
1.065167900000000145e+01,3.233518986118347698e+02
1.066389399999999910e+01,3.220606438106866563e+02
1.067610900000000029e+01,3.207747466992277054e+02
1.068832400000000149e+01,3.194941850472690135e+02
1.070054000000000016e+01,3.182188325335754939e+02
1.071275500000000136e+01,3.169488759108957652e+02
1.072496999999999900e+01,3.156841886072521106e+02
1.073718500000000020e+01,3.144247487591227923e+02
1.074940099999999887e+01,3.131704321288375468e+02
1.076161600000000007e+01,3.119214223888128572e+02
1.077383100000000127e+01,3.106775950547706771e+02
1.078604599999999891e+01,3.094389286238111367e+02
1.079826200000000114e+01,3.082053009074597867e+02
1.081047699999999878e+01,3.069768925486103512e+02
1.082269199999999998e+01,3.057535811162486539e+02
1.083490700000000118e+01,3.045353454621473475e+02
1.084712199999999882e+01,3.033221645258276453e+02
1.085933800000000105e+01,3.021139186328363735e+02
1.087155299999999869e+01,3.009107847093494570e+02
1.088376799999999989e+01,2.997126428433642218e+02
1.089598300000000108e+01,2.985194723217769024e+02
1.090819899999999976e+01,2.973311554440664963e+02
1.092041400000000095e+01,2.961478662181567643e+02
1.093262899999999860e+01,2.949694867098955342e+02
1.094484399999999980e+01,2.937959965478235631e+02
1.095705999999999847e+01,2.926272799727926781e+02
1.096927499999999966e+01,2.914635081226102216e+02
1.098149000000000086e+01,2.903045650083496980e+02
1.099370499999999851e+01,2.891504305945634314e+02
1.100591999999999970e+01,2.880010849289337216e+02
1.101813599999999838e+01,2.868564146340505658e+02
1.103035099999999957e+01,2.857165873265702203e+02
1.104256600000000077e+01,2.845814894040321974e+02
1.105478099999999841e+01,2.834511012432168968e+02
1.106699700000000064e+01,2.823253113367793503e+02
1.107921199999999828e+01,2.812042845366792676e+02
1.109142699999999948e+01,2.800879091142335824e+02
1.110364200000000068e+01,2.789761657698915087e+02
1.111585699999999832e+01,2.778690352841801428e+02
1.112807300000000055e+01,2.767664084440120860e+02
1.114028799999999819e+01,2.756684467095269611e+02
1.115250299999999939e+01,2.745750406508532251e+02
1.116471800000000059e+01,2.734861713655273547e+02
1.117693399999999926e+01,2.724017314418424007e+02
1.118914900000000046e+01,2.713218796767852155e+02
1.120136400000000165e+01,2.702465084454405542e+02
1.121357899999999930e+01,2.691755991571251911e+02
1.122579500000000152e+01,2.681090461717984113e+02
1.123800999999999917e+01,2.670470056672237433e+02
1.125022500000000036e+01,2.659893717936685107e+02
1.126244000000000156e+01,2.649361262670876727e+02
1.127465499999999921e+01,2.638872508793003817e+02
1.128687100000000143e+01,2.628426421638038732e+02
1.129908599999999907e+01,2.618024530850127007e+02
1.131130100000000027e+01,2.607665799710467809e+02
1.132351600000000147e+01,2.597350049140542865e+02
1.133573200000000014e+01,2.587076261541275812e+02
1.134794700000000134e+01,2.576845941326586740e+02
1.136016199999999898e+01,2.566658068877505912e+02
1.137237700000000018e+01,2.556512468069256272e+02
1.138459200000000138e+01,2.546408963507848568e+02
1.139680800000000005e+01,2.536346558531253947e+02
1.140902300000000125e+01,2.526326726600156860e+02
1.142123799999999889e+01,2.516348469074192451e+02
1.143345300000000009e+01,2.506411613452341669e+02
1.144566899999999876e+01,2.496515179511693248e+02
1.145788399999999996e+01,2.486660616409417344e+02
1.147009900000000115e+01,2.476846941976892822e+02
1.148231399999999880e+01,2.467073986558370109e+02
1.149453000000000102e+01,2.457340786098891385e+02
1.150674499999999867e+01,2.447648765852991914e+02
1.151895999999999987e+01,2.437996959852098655e+02
1.153117500000000106e+01,2.428385201238793627e+02
1.154338999999999871e+01,2.418813323847985544e+02
1.155560600000000093e+01,2.409280383460096857e+02
1.156782099999999858e+01,2.399787776005123874e+02
1.158003599999999977e+01,2.390334555389249829e+02
1.159225100000000097e+01,2.380920558188134919e+02
1.160446699999999964e+01,2.371544855756330321e+02
1.161668200000000084e+01,2.362208820999114778e+02
1.162889699999999849e+01,2.352911523427711700e+02
1.164111199999999968e+01,2.343652802313327470e+02
1.165332700000000088e+01,2.334432497594073652e+02
1.166554299999999955e+01,2.325249699731326416e+02
1.167775800000000075e+01,2.316105753382915395e+02
1.168997299999999839e+01,2.306999747204820039e+02
1.170218799999999959e+01,2.297931523775231710e+02
1.171440399999999826e+01,2.288900188557618662e+02
1.172661899999999946e+01,2.279907064030791162e+02
1.173883400000000066e+01,2.270951253882592198e+02
1.175104899999999830e+01,2.262032603287760537e+02
1.176326500000000053e+01,2.253150232464395231e+02
1.177548000000000172e+01,2.244305442078122894e+02
1.178769499999999937e+01,2.235497350600709581e+02
1.179991000000000057e+01,2.226725805760603976e+02
1.181212499999999821e+01,2.217990655918072775e+02
1.182434100000000043e+01,2.209291039392676623e+02
1.183655600000000163e+01,2.200628230088918542e+02
1.184877099999999928e+01,2.192001364615960313e+02
1.186098600000000047e+01,2.183410293835228231e+02
1.187320199999999915e+01,2.174854170279003256e+02
1.188541700000000034e+01,2.166334246839774380e+02
1.189763200000000154e+01,2.157849674367626847e+02
1.190984699999999918e+01,2.149400306183910061e+02
1.192206300000000141e+01,2.140985308799169502e+02
1.193427799999999905e+01,2.132605914440485151e+02
1.194649300000000025e+01,2.124261287963954032e+02
1.195870800000000145e+01,2.115951285110273261e+02
1.197092299999999909e+01,2.107675762218698310e+02
1.198313900000000132e+01,2.099433902948774460e+02
1.199535399999999896e+01,2.091226914174576734e+02
1.200756900000000016e+01,2.083053977935242642e+02
1.201978400000000136e+01,2.074914952939596731e+02
1.203200000000000003e+01,2.066809036312047851e+02
1.204421500000000123e+01,2.058737415020276273e+02
1.205642999999999887e+01,2.050699284595014547e+02
1.206864500000000007e+01,2.042694506075558252e+02
1.208086000000000126e+01,2.034722941077790495e+02
1.209307599999999994e+01,2.026783803245241984e+02
1.210529100000000113e+01,2.018878255123796635e+02
1.211750599999999878e+01,2.011005508796099264e+02
1.212972099999999998e+01,2.003165428160554598e+02
1.214193699999999865e+01,1.995357239830998992e+02
1.215415199999999984e+01,1.987582087178079746e+02
1.216636700000000104e+01,1.979839195280488298e+02
1.217858199999999869e+01,1.972128430281517524e+02
1.219079800000000091e+01,1.964449031551356768e+02
1.220301299999999856e+01,1.956802123601714527e+02
1.221522799999999975e+01,1.949186944292956127e+02
1.222744300000000095e+01,1.941603361976234225e+02
1.223965799999999859e+01,1.934051245548935754e+02
1.225187400000000082e+01,1.926529850031168110e+02
1.226408899999999846e+01,1.919040276797871911e+02
1.227630399999999966e+01,1.911581779390393763e+02
1.228851900000000086e+01,1.904154228868554526e+02
1.230073499999999953e+01,1.896756892540291517e+02
1.231295000000000073e+01,1.889390853614270327e+02
1.232516499999999837e+01,1.882055377944063537e+02
1.233737999999999957e+01,1.874750338716244471e+02
1.234959500000000077e+01,1.867475609643570635e+02
1.236181099999999944e+01,1.860230473109078559e+02
1.237402600000000064e+01,1.853015990034474783e+02
1.238624099999999828e+01,1.845831441378353190e+02
1.239845599999999948e+01,1.838676702936470519e+02
1.241067200000000170e+01,1.831551068928360735e+02
1.242288699999999935e+01,1.824455582776709832e+02
1.243510200000000054e+01,1.817389537300099960e+02
1.244731699999999819e+01,1.810352810342935470e+02
1.245953300000000041e+01,1.803344707766015347e+02
1.247174800000000161e+01,1.796366255781627785e+02
1.248396299999999925e+01,1.789416758872734761e+02
1.249617800000000045e+01,1.782496096898590281e+02
1.250839300000000165e+01,1.775604150216942116e+02
1.252060900000000032e+01,1.768740238970470386e+02
1.253282400000000152e+01,1.761905368257196187e+02
1.254503899999999916e+01,1.755098856870308737e+02
1.255725400000000036e+01,1.748320587140950693e+02
1.256946999999999903e+01,1.741569890425483891e+02
1.258168500000000023e+01,1.734847755243674783e+02
1.259390000000000143e+01,1.728153511624647649e+02
1.260611499999999907e+01,1.721487043840404851e+02
1.261833100000000130e+01,1.714847694276022878e+02
1.263054599999999894e+01,1.708236435146459939e+02
1.264276100000000014e+01,1.701652607531452190e+02
1.265497600000000133e+01,1.695096097611834693e+02
1.266719099999999898e+01,1.688566792040707298e+02
1.267940700000000120e+01,1.682064046733537737e+02
1.269162199999999885e+01,1.675588813902014351e+02
1.270383700000000005e+01,1.669140448183120498e+02
1.271605200000000124e+01,1.662718838099518734e+02
1.272826799999999992e+01,1.656323350190321833e+02
1.274048300000000111e+01,1.649954920961269806e+02
1.275269799999999876e+01,1.643612915694081096e+02
1.276491299999999995e+01,1.637297224750136309e+02
1.277712800000000115e+01,1.631007738945738765e+02
1.278934399999999982e+01,1.624743837853424395e+02
1.280155900000000102e+01,1.618506438710378461e+02
1.281377399999999867e+01,1.612294919857613138e+02
1.282598899999999986e+01,1.606109173912318795e+02
1.283820499999999853e+01,1.599948590680474751e+02
1.285041999999999973e+01,1.593814072270193378e+02
1.286263500000000093e+01,1.587705007276240110e+02
1.287484999999999857e+01,1.581621290086998783e+02
1.288706600000000080e+01,1.575562320573085060e+02
1.289928099999999844e+01,1.569528985963095806e+02
1.291149599999999964e+01,1.563520684936410134e+02
1.292371100000000084e+01,1.557537313623391810e+02
1.293592599999999848e+01,1.551578768585378327e+02
1.294814200000000071e+01,1.545644462040614826e+02
1.296035699999999835e+01,1.539735262963017703e+02
1.297257199999999955e+01,1.533850582404105012e+02
1.298478700000000075e+01,1.527990318631353546e+02
1.299700299999999942e+01,1.522153893557983793e+02
1.300921800000000061e+01,1.516342161824902064e+02
1.302143299999999826e+01,1.510554544197850362e+02
1.303364799999999946e+01,1.504790940622291089e+02
1.304586300000000065e+01,1.499051251458841421e+02
1.305807899999999933e+01,1.493334910514827243e+02
1.307029400000000052e+01,1.487642754846963271e+02
1.308250900000000172e+01,1.481974217138703409e+02
1.309472399999999936e+01,1.476329199394133695e+02
1.310694000000000159e+01,1.470707144759455218e+02
1.311915499999999923e+01,1.465108876484831057e+02
1.313137000000000043e+01,1.459533836611128379e+02
1.314358500000000163e+01,1.453981928758791753e+02
1.315580100000000030e+01,1.448452605258872552e+02
1.316801600000000150e+01,1.442946675782694683e+02
1.318023099999999914e+01,1.437463591574207555e+02
1.319244600000000034e+01,1.432003257843553001e+02
1.320466100000000154e+01,1.426565580194179006e+02
1.321687700000000021e+01,1.421150022225396583e+02
1.322909200000000141e+01,1.415757376949585478e+02
1.324130699999999905e+01,1.410387106901321488e+02
1.325352200000000025e+01,1.405039119241042442e+02
1.326573799999999892e+01,1.399712886415541675e+02
1.327795300000000012e+01,1.394409188357121536e+02
1.329016800000000131e+01,1.389127496465398792e+02
1.330238299999999896e+01,1.383867719432129491e+02
1.331459800000000016e+01,1.378629766327921402e+02
1.332681399999999883e+01,1.373413120453945169e+02
1.333902900000000002e+01,1.368218545695439161e+02
1.335124400000000122e+01,1.363045524327944520e+02
1.336345899999999887e+01,1.357893966921879212e+02
1.337567500000000109e+01,1.352763365300928911e+02
1.338788999999999874e+01,1.347654470750681810e+02
1.340010499999999993e+01,1.342566774086112673e+02
1.341232000000000113e+01,1.337500187352703449e+02
1.342453599999999980e+01,1.332454210756094710e+02
1.343675100000000100e+01,1.327429583190032076e+02
1.344896599999999864e+01,1.322425803868083563e+02
1.346118099999999984e+01,1.317442786286464411e+02
1.347339600000000104e+01,1.312480444300316833e+02
1.348561199999999971e+01,1.307538288398522468e+02
1.349782700000000091e+01,1.302617042272129027e+02
1.351004199999999855e+01,1.297716215438357494e+02
1.352225699999999975e+01,1.292835723173234044e+02
1.353447299999999842e+01,1.287975084039719889e+02
1.354668799999999962e+01,1.283135009792181620e+02
1.355890300000000082e+01,1.278315018037942536e+02
1.357111799999999846e+01,1.273515025450487173e+02
1.358333400000000069e+01,1.268734558533676307e+02
1.359554899999999833e+01,1.263974317302081829e+02
1.360776399999999953e+01,1.259233827319692693e+02
1.361997900000000072e+01,1.254513006634392553e+02
1.363219399999999837e+01,1.249811773634103957e+02
1.364441000000000059e+01,1.245129664564845200e+02
1.365662499999999824e+01,1.240467365038426522e+02
1.366883999999999943e+01,1.235824410380332239e+02
1.368105500000000063e+01,1.231200720324605840e+02
1.369327099999999930e+01,1.226595838766510269e+02
1.370548600000000050e+01,1.222010440009248669e+02
1.371770100000000170e+01,1.217444067042732740e+02
1.372991599999999934e+01,1.212896640924926430e+02
1.374213100000000054e+01,1.208368083041337684e+02
1.375434699999999921e+01,1.203857946671561479e+02
1.376656200000000041e+01,1.199366892245048746e+02
1.377877700000000161e+01,1.194894472154668676e+02
1.379099199999999925e+01,1.190440609082613719e+02
1.380320800000000148e+01,1.186004863676754155e+02
1.381542299999999912e+01,1.181587885473312554e+02
1.382763800000000032e+01,1.177189234248059790e+02
1.383985300000000151e+01,1.172808833958484911e+02
1.385206900000000019e+01,1.168446252499209237e+02
1.386428400000000138e+01,1.164102128692889409e+02
1.387649899999999903e+01,1.159776029576435690e+02
1.388871400000000023e+01,1.155467880361588726e+02
1.390092900000000142e+01,1.151177606570407619e+02
1.391314500000000010e+01,1.146904784988058736e+02
1.392536000000000129e+01,1.142650041293457406e+02
1.393757499999999894e+01,1.138412951431705267e+02
1.394979000000000013e+01,1.134193442153308240e+02
1.396200599999999881e+01,1.129991097224015419e+02
1.397422100000000000e+01,1.125806532002682587e+02
1.398643600000000120e+01,1.121639329428848271e+02
1.399865099999999885e+01,1.117489417461209911e+02
1.401086600000000004e+01,1.113356724357377487e+02
1.402308199999999871e+01,1.109240842447097180e+02
1.403529699999999991e+01,1.105142374428249923e+02
1.404751200000000111e+01,1.101060911821370496e+02
1.405972699999999875e+01,1.096996384067402488e+02
1.407194300000000098e+01,1.092948390220269346e+02
1.408415799999999862e+01,1.088917523036856636e+02
1.409637299999999982e+01,1.084903380775223241e+02
1.410858800000000102e+01,1.080905894040128601e+02
1.412080399999999969e+01,1.076924668498771496e+02
1.413301900000000089e+01,1.072960287131000143e+02
1.414523399999999853e+01,1.069012354821278308e+02
1.415744899999999973e+01,1.065080803318977303e+02
1.416966400000000093e+01,1.061165564656660081e+02
1.418187999999999960e+01,1.057266252614900850e+02
1.419409500000000079e+01,1.053383438178769325e+02
1.420630999999999844e+01,1.049516734362209291e+02
1.421852499999999964e+01,1.045666074318847620e+02
1.423074099999999831e+01,1.041831078199629985e+02
1.424295599999999951e+01,1.038012307571697619e+02
1.425517100000000070e+01,1.034209381832011161e+02
1.426738599999999835e+01,1.030422235236772224e+02
1.427960200000000057e+01,1.026650494202221466e+02
1.429181699999999822e+01,1.022894711032917598e+02
1.430403199999999941e+01,1.019154511403550600e+02
1.431624700000000061e+01,1.015429830654712617e+02
1.432846199999999826e+01,1.011720604395280816e+02
1.434067800000000048e+01,1.008026466727961434e+02
1.435289300000000168e+01,1.004347958593676253e+02
1.436510799999999932e+01,1.000684713368840448e+02
1.437732300000000052e+01,9.970366677244075504e+01
1.438953899999999919e+01,9.934034617982572968e+01
1.440175400000000039e+01,9.897856276089395067e+01
1.441396900000000159e+01,9.861828045800190523e+01
1.442618399999999923e+01,9.825949304270139351e+01
1.443839900000000043e+01,9.790219431238683967e+01
1.445061499999999910e+01,9.754634902126082352e+01
1.446283000000000030e+01,9.719200927655280964e+01
1.447504500000000149e+01,9.683913976250342159e+01
1.448725999999999914e+01,9.648773437881445147e+01
1.449947600000000136e+01,9.613775846103810352e+01
1.451169099999999901e+01,9.578926325693878141e+01
1.452390600000000020e+01,9.544221403326100983e+01
1.453612100000000140e+01,9.509660479032594083e+01
1.454833700000000007e+01,9.475240143544742466e+01
1.456055200000000127e+01,9.440965437109996117e+01
1.457276699999999892e+01,9.406832943692488413e+01
1.458498200000000011e+01,9.372842073220260772e+01
1.459719700000000131e+01,9.338992238069735663e+01
1.460941299999999998e+01,9.305280099117807424e+01
1.462162800000000118e+01,9.271710592909126092e+01
1.463384299999999882e+01,9.238280373692562364e+01
1.464605800000000002e+01,9.204988863536860322e+01
1.465827399999999869e+01,9.171832778395020114e+01
1.467048899999999989e+01,9.138816973387447717e+01
1.468270400000000109e+01,9.105938157948419587e+01
1.469491899999999873e+01,9.073195763679201775e+01
1.470713399999999993e+01,9.040589224539439783e+01
1.471934999999999860e+01,9.008115324051223638e+01
1.473156499999999980e+01,8.975778817441123181e+01
1.474378000000000100e+01,8.943576481846623949e+01
1.475599499999999864e+01,8.911507760563762304e+01
1.476821100000000087e+01,8.879569490167719437e+01
1.478042599999999851e+01,8.847766347451594982e+01
1.479264099999999971e+01,8.816095162711275179e+01
1.480485600000000090e+01,8.784555388425189904e+01
1.481707199999999958e+01,8.753143913346603711e+01
1.482928700000000077e+01,8.721865337128761553e+01
1.484150199999999842e+01,8.690716542349227325e+01
1.485371699999999962e+01,8.659696990517304016e+01
1.486593200000000081e+01,8.628806145376644565e+01
1.487814799999999948e+01,8.598040959694247931e+01
1.489036300000000068e+01,8.567405938485742922e+01
1.490257799999999833e+01,8.536898028469491351e+01
1.491479299999999952e+01,8.506516702234212346e+01
1.492700899999999820e+01,8.476258962808525155e+01
1.493922399999999939e+01,8.446129240901524327e+01
1.495143900000000059e+01,8.416124533592940793e+01
1.496365399999999823e+01,8.386244322170726662e+01
1.497587000000000046e+01,8.356485659096010465e+01
1.498808500000000166e+01,8.326852901997055767e+01
1.500029999999999930e+01,8.297343097484267105e+01
1.501251500000000050e+01,8.267955735401301354e+01
1.502473000000000170e+01,8.238690307708579041e+01
1.503694600000000037e+01,8.209543927512723371e+01
1.504916100000000156e+01,8.180520862783994573e+01
1.506137599999999921e+01,8.151618220898637901e+01
1.507359100000000041e+01,8.122835502196750213e+01
1.508580699999999908e+01,8.094169867401858198e+01
1.509802200000000028e+01,8.065625514087608394e+01
1.511023700000000147e+01,8.037199597341653146e+01
1.512245199999999912e+01,8.008891625745597764e+01
1.513466700000000031e+01,7.980701109920016734e+01
1.514688299999999899e+01,7.952625269006394149e+01
1.515909800000000018e+01,7.924668214213527051e+01
1.517131300000000138e+01,7.896827159162982923e+01
1.518352799999999903e+01,7.869101622547280783e+01
1.519574400000000125e+01,7.841488869375828585e+01
1.520795899999999889e+01,7.813992943046467587e+01
1.522017400000000009e+01,7.786611103139756551e+01
1.523238900000000129e+01,7.759342876286962110e+01
1.524460499999999996e+01,7.732185572608942437e+01
1.525682000000000116e+01,7.705143168810991483e+01
1.526903499999999880e+01,7.678212969674659405e+01
1.528125000000000000e+01,7.651394509639018793e+01
1.529346500000000120e+01,7.624687325074870614e+01
1.530568099999999987e+01,7.598088781447194151e+01
1.531789600000000107e+01,7.571602773640783823e+01
1.533011099999999871e+01,7.545226661891163644e+01
1.534232599999999991e+01,7.518959990216298195e+01
1.535454199999999858e+01,7.492800167535627054e+01
1.536675699999999978e+01,7.466751024491068733e+01
1.537897200000000097e+01,7.440809964858847536e+01
1.539118699999999862e+01,7.414976540178010112e+01
1.540340199999999982e+01,7.389250303848322687e+01
1.541561799999999849e+01,7.363628718100569870e+01
1.542783299999999969e+01,7.338115534761418246e+01
1.544004800000000088e+01,7.312708211024258276e+01
1.545226299999999853e+01,7.287406307655191995e+01
1.546447900000000075e+01,7.262207328743376422e+01
1.547669399999999840e+01,7.237114964232226555e+01
1.548890899999999959e+01,7.212126713256611765e+01
1.550112400000000079e+01,7.187242143827417351e+01
1.551333999999999946e+01,7.162458801201817948e+01
1.552555500000000066e+01,7.137780314460628972e+01
1.553776999999999830e+01,7.113204223988452668e+01
1.554998499999999950e+01,7.088730104921462782e+01
1.556220000000000070e+01,7.064357534158696694e+01
1.557441599999999937e+01,7.040084107463533769e+01
1.558663100000000057e+01,7.015913379248645754e+01
1.559884599999999821e+01,6.991842940505088677e+01
1.561106099999999941e+01,6.967872375110586347e+01
1.562327700000000164e+01,6.943999318484388539e+01
1.563549199999999928e+01,6.920227266412116762e+01
1.564770700000000048e+01,6.896553849619387222e+01
1.565992200000000167e+01,6.872978658847550548e+01
1.567213699999999932e+01,6.849501286536039402e+01
1.568435300000000154e+01,6.826119416755209102e+01
1.569656799999999919e+01,6.802836473365083236e+01
1.570878300000000038e+01,6.779650135838974734e+01
1.572099800000000158e+01,6.756560003338705656e+01
1.573321400000000025e+01,6.733563798133982914e+01
1.574542900000000145e+01,6.710664887611076779e+01
1.575764399999999910e+01,6.687860989518487997e+01
1.576985900000000029e+01,6.665151709629505206e+01
1.578207499999999897e+01,6.642534807783133033e+01
1.579429000000000016e+01,6.620013595823373009e+01
1.580650500000000136e+01,6.597585829142589375e+01
1.581871999999999900e+01,6.575251120016521611e+01
1.583093500000000020e+01,6.553009082329653268e+01
1.584315099999999887e+01,6.530857522012178151e+01
1.585536600000000007e+01,6.508799682767087802e+01
1.586758100000000127e+01,6.486833366169425119e+01
1.587979599999999891e+01,6.464958192472339249e+01
1.589201200000000114e+01,6.443172003795359615e+01
1.590422699999999878e+01,6.421477990339317898e+01
1.591644199999999998e+01,6.399873989940423513e+01
1.592865700000000118e+01,6.378359629115448826e+01
1.594087299999999985e+01,6.356932785576384504e+01
1.595308800000000105e+01,6.335596596904324684e+01
1.596530299999999869e+01,6.314348936598599948e+01
1.597751799999999989e+01,6.293189437336253889e+01
1.598973300000000108e+01,6.272117733318456345e+01
1.600194899999999976e+01,6.251131745923156302e+01
1.601416400000000095e+01,6.230234548175889131e+01
1.602637899999999860e+01,6.209424057328617153e+01
1.603859399999999980e+01,6.188699913616046899e+01
1.605080999999999847e+01,6.168060072701283758e+01
1.606302499999999966e+01,6.147507556922840166e+01
1.607524000000000086e+01,6.127040317885895604e+01
1.608745499999999851e+01,6.106658001759182497e+01
1.609966999999999970e+01,6.086360256179556671e+01
1.611188599999999838e+01,6.066145078872241925e+01
1.612410099999999957e+01,6.046015429991309986e+01
1.613631600000000077e+01,6.025969303287543255e+01
1.614853099999999841e+01,6.006006352209733734e+01
1.616074700000000064e+01,5.986124607508970286e+01
1.617296199999999828e+01,5.966326980514036649e+01
1.618517699999999948e+01,5.946611498067130697e+01
1.619739200000000068e+01,5.926977819333123421e+01
1.620960799999999935e+01,5.907424007544231870e+01
