# wavenlength / nm,    wavenumber / 10^3 cm-1, norm. transient absorption
3.763326414541513145e+02,2.657223662916920404e+01,1.689720889075955856e+00
3.772798209848028819e+02,2.650552572331401535e+01,1.649984680523977065e+00
3.782270005154543924e+02,2.643914894064100451e+01,1.576146158258511676e+00
3.791741800461059597e+02,2.637310377722460686e+01,1.534177545258527342e+00
3.801213595767575271e+02,2.630738775409622932e+01,1.486422784474332737e+00
3.810685391074090944e+02,2.624199841693404878e+01,1.413016544653270312e+00
3.820157186380606618e+02,2.617693333575747872e+01,1.350003999104423258e+00
3.829628981687122291e+02,2.611219010462615131e+01,1.265305689618660301e+00
3.839100776993637965e+02,2.604776634134335467e+01,1.203584906988646175e+00
3.848572572300153070e+02,2.598365968716385765e+01,1.114595523429978030e+00
3.858044367606668743e+02,2.591986780650602640e+01,1.017020523055403913e+00
3.867516162913184417e+02,2.585638838666819339e+01,9.566067764661273509e-01
3.876987958219700090e+02,2.579321913754915840e+01,8.826983186051392538e-01
3.886459753526215763e+02,2.573035779137277856e+01,8.022919269297724698e-01
3.895931548832730869e+02,2.566780210241661919e+01,7.108573623538364528e-01
3.905403344139246542e+02,2.560554984674446288e+01,6.116741817923380120e-01
3.914875139445762215e+02,2.554359882194281894e+01,5.262472748941664502e-01
3.924346934752277889e+02,2.548194684686114186e+01,4.172164555191300028e-01
3.933818730058793562e+02,2.542059176135587606e+01,3.106496825431331876e-01
3.943290525365308667e+02,2.535953142603814214e+01,2.278209798148815302e-01
3.952762320671824909e+02,2.529876372202507184e+01,1.145873737299143852e-01
3.962234115978340014e+02,2.523828655069473825e+01,3.441219187394613938e-02
3.971705911284855688e+02,2.517809783344451446e+01,-3.298125296191910943e-02
3.981177706591371361e+02,2.511819551145296714e+01,-1.196782312035359758e-01
3.990649501897887035e+02,2.505857754544508254e+01,-1.885733005632601322e-01
4.000121297204402708e+02,2.499924191546086760e+01,-2.633123145616177441e-01
4.009593092510917813e+02,2.494018662062719116e+01,-3.166485474516920195e-01
4.019064887817433487e+02,2.488140967893288646e+01,-3.505726781123063573e-01
4.028536683123949160e+02,2.482290912700700503e+01,-4.123561870385008543e-01
4.038008478430464834e+02,2.476468301990020748e+01,-4.257249597116669060e-01
4.047480273736980507e+02,2.470672943086920270e+01,-4.738732959850340820e-01
4.056952069043495612e+02,2.464904645116424220e+01,-4.915929284385080478e-01
4.066423864350011854e+02,2.459163218981951005e+01,-5.102847836864633502e-01
4.075895659656526959e+02,2.453448477344656453e+01,-5.339222098943302575e-01
4.085367454963042633e+02,2.447760234603049412e+01,-5.465071434597383870e-01
4.094839250269558306e+02,2.442098306872903990e+01,-5.541011884310741431e-01
4.104311045576073980e+02,2.436462511967442168e+01,-5.640626457599938748e-01
4.113782840882589653e+02,2.430852669377792097e+01,-5.559933909332175350e-01
4.123254636189104758e+02,2.425268600253717111e+01,-5.684833684653373131e-01
4.132726431495620432e+02,2.419710127384606935e+01,-5.543433785016554927e-01
4.142198226802136105e+02,2.414177075180733212e+01,-5.518508906760827282e-01
4.151670022108651779e+02,2.408669269654758338e+01,-5.209008953641840467e-01
4.161141817415167452e+02,2.403186538403498673e+01,-5.141134148842994023e-01
4.170613612721682557e+02,2.397728710589937151e+01,-4.845226857459760672e-01
4.180085408028198231e+02,2.392295616925476409e+01,-4.652448625994800580e-01
4.189557203334713904e+02,2.386887089652437410e+01,-4.373519603959210578e-01
4.199028998641229578e+02,2.381502962526792544e+01,-4.047458776458871532e-01
4.208500793947745251e+02,2.376143070801132495e+01,-3.875115838328633266e-01
4.217972589254260356e+02,2.370807251207861555e+01,-3.506186305744157239e-01
4.227444384560776598e+02,2.365495341942619234e+01,-3.142846745372238071e-01
4.236916179867291703e+02,2.360207182647927482e+01,-2.976201695286000981e-01
4.246387975173807376e+02,2.354942614397049638e+01,-2.462214929449985379e-01
4.255859770480323050e+02,2.349701479678073213e+01,-2.254155939573574130e-01
4.265331565786838723e+02,2.344483622378198362e+01,-2.023607751181534520e-01
4.274803361093354397e+02,2.339288887768238467e+01,-1.811159134736151088e-01
4.284275156399868933e+02,2.334117122487325702e+01,-1.617364735764798001e-01
4.293746951706385175e+02,2.328968174527817325e+01,-1.291839045939836839e-01
4.303218747012900849e+02,2.323841893220405197e+01,-1.180128767469666856e-01
4.312690542319416522e+02,2.318738129219417843e+01,-1.064307518267324504e-01
4.322162337625932196e+02,2.313656734488315792e+01,-1.044836946590743665e-01
