# wavenlength / nm,    wavenumber / 10^3 cm-1, norm. transient absorption
6.150218831783438418e+02,1.625958404654067024e+01,7.994569288389513639e-02
6.159690627089954660e+02,1.623458158112778094e+01,8.954494382022470944e-02
6.169162422396468628e+02,1.620965589055670719e+01,9.264606741573033766e-02
6.178634217702984870e+02,1.618480662174184204e+01,7.941573033707864659e-02
6.188106013009501112e+02,1.616003342375939056e+01,8.200187265917602275e-02
6.197577808316016217e+02,1.613533594783082492e+01,8.525655430711609473e-02
6.207049603622530185e+02,1.611071384730652767e+01,7.587453183520598277e-02
6.216521398929047564e+02,1.608616677764955938e+01,7.706179775280898314e-02
6.225993194235562669e+02,1.606169439641961461e+01,6.838389513108615592e-02
6.235464989542080048e+02,1.603729636325707375e+01,7.159176029962546761e-02
6.244936784848592879e+02,1.601297233986724322e+01,7.293820224719101131e-02
6.254408580155109121e+02,1.598872199000468974e+01,7.526217228464417153e-02
6.263880375461625363e+02,1.596454497945777895e+01,5.972471910112360505e-02
6.273352170768140468e+02,1.594044097603331345e+01,6.905805243445692354e-02
6.282823966074656710e+02,1.591640964954129878e+01,7.525280898876403335e-02
6.292295761381171815e+02,1.589245067177989590e+01,7.107677902621722943e-02
6.301767556687686920e+02,1.586856371652045716e+01,7.064606741573033200e-02
6.311239351994203162e+02,1.584474845949272215e+01,6.704868913857678359e-02
6.320711147300718267e+02,1.582100457837016450e+01,6.688202247191010752e-02
6.330182942607234509e+02,1.579733175275541868e+01,7.172284644194755476e-02
6.339654737913749614e+02,1.577372966416589861e+01,6.757865168539327339e-02
6.349126533220264719e+02,1.575019799601949266e+01,6.904868913857678536e-02
6.358598328526780961e+02,1.572673643362041496e+01,6.232022471910111938e-02
6.368070123833297203e+02,1.570334466414518815e+01,6.169288389513108428e-02
6.377541919139812308e+02,1.568002237662873100e+01,6.079213483146066188e-02
6.387013714446327413e+02,1.565676926195057028e+01,7.149812734082396093e-02
6.396485509752842518e+02,1.563358501282119839e+01,6.954307116104868625e-02
6.405957305059358760e+02,1.561046932376852325e+01,5.631460674157302837e-02
6.415429100365875001e+02,1.558742189112446930e+01,5.454681647940074624e-02
6.424900895672390106e+02,1.556444241301166720e+01,6.182209737827713825e-02
6.434372690978905212e+02,1.554153058933027332e+01,5.448314606741572197e-02
6.443844486285420317e+02,1.551868612174490814e+01,5.321535580524344028e-02
6.453316281591936558e+02,1.549590871367170841e+01,4.176779026217228991e-02
6.462788076898452800e+02,1.547319807026549654e+01,6.219288389513108473e-02
6.472259872204967905e+02,1.545055389840705296e+01,5.012359550561797106e-02
6.481731667511483010e+02,1.542797590669050045e+01,5.759363295880150224e-02
6.491203462817998115e+02,1.540546380541081284e+01,5.128651685393258164e-02
6.500675258124514357e+02,1.538301730655141597e+01,5.824157303370786076e-02
6.510147053431030599e+02,1.536063612377191845e+01,4.890449438202247590e-02
6.519618848737545704e+02,1.533831997239592049e+01,4.398689138576779289e-02
6.529090644044060809e+02,1.531606856939895245e+01,4.813108614232208815e-02
6.538562439350577051e+02,1.529388163339649864e+01,4.747003745318352508e-02
6.548034234657092156e+02,1.527175888463216147e+01,5.607490636704120374e-02
6.557506029963608398e+02,1.524970004496586995e+01,5.547378277153558468e-02
6.566977825270123503e+02,1.522770483786225348e+01,6.277340823970037342e-02
6.576449620576638608e+02,1.520577298837906532e+01,6.256179775280898414e-02
6.585921415883154850e+02,1.518390422315573041e+01,6.194756554307116053e-02
6.595393211189669955e+02,1.516209827040200153e+01,7.326966292134831638e-02
6.604865006496186197e+02,1.514035485988667951e+01,6.136329588014981240e-02
6.614336801802701302e+02,1.511867372292646827e+01,6.136329588014979852e-02
6.623808597109216407e+02,1.509705459237489400e+01,6.326029962546816932e-02
6.633280392415732649e+02,1.507549720261133608e+01,5.323595505617976370e-02
6.642752187722248891e+02,1.505400128953015582e+01,4.681460674157303381e-02
6.652223983028763996e+02,1.503256659052990862e+01,5.723970037453184057e-02
6.661695778335279101e+02,1.501119284450264146e+01,5.506741573033707704e-02
6.671167573641794206e+02,1.498987979182329866e+01,5.462546816479400130e-02
6.680639368948310448e+02,1.496862717433920587e+01,4.893632958801497762e-02
6.690111164254826690e+02,1.494743473535965173e+01,5.742322097378278062e-02
6.699582959561341795e+02,1.492630221964555659e+01,5.158052434456929236e-02
